id,title,category,amount,date,isEssential,note
715,Auto Rickshaw Meter Fare,Transport,66.18,2025-06-19,true,Local city transit to metro station (Recorded on 2025-06-19)
716,Tech Conference Full Pass,Learn,7514.61,2025-06-19,true,Annual developer engineering summit registration (Recorded on 2025-06-19)
717,Auto Rickshaw Meter Fare,Transport,156.56,2025-06-19,true,Local city transit to metro station (Recorded on 2025-06-19)
718,Go-Karting Speedway Grand Prix,Fun,1917.78,2025-06-20,false,Weekend competitive racing sessions with group (Recorded on 2025-06-20)
719,Cult.fit Fitness Gym Pass,Health,9285.10,2025-06-20,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-06-20)
720,Supermarket Staples,Food,6248.64,2025-06-20,true,Monthly pulses; basmati grains; spices and olive oil (Recorded on 2025-06-20)
721,IRCTC Executive Train Ticket,Transport,2275.94,2025-06-20,true,Intercity executive AC chair car reservation (Recorded on 2025-06-20)
722,Go-Karting Speedway Grand Prix,Fun,3330.25,2025-06-20,false,Weekend competitive racing sessions with group (Recorded on 2025-06-20)
723,Cult.fit Fitness Gym Pass,Health,6403.31,2025-06-20,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-06-20)
724,Cult.fit Fitness Gym Pass,Health,5807.81,2025-06-21,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-06-21)
725,Charity Foundation Contribution,Other,1394.43,2025-06-21,false,Monthly child education and midday meal sponsorship (Recorded on 2025-06-21)
726,Express International Courier,Other,1127.18,2025-06-21,true,Expedited legal document international courier parcel (Recorded on 2025-06-21)
727,Cult.fit Fitness Gym Pass,Health,6569.65,2025-06-21,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-06-21)
728,Board Game Pub & Cafe,Fun,817.81,2025-06-21,false,Strategy game night craft beers and nacho platters (Recorded on 2025-06-21)
729,Society Apartment Maintenance,Bills,5349.94,2025-06-21,true,Monthly housing security; backup generator & lift fee (Recorded on 2025-06-21)
730,Coursera AI Specialization,Learn,4151.41,2025-06-22,true,Machine learning and deep neural networks lab (Recorded on 2025-06-22)
731,Dental Scaling & Oral Checkup,Health,1693.79,2025-06-22,true,Bi-annual preventive dental cleaning and exam (Recorded on 2025-06-22)
732,Go-Karting Speedway Grand Prix,Fun,2601.29,2025-06-22,false,Weekend competitive racing sessions with group (Recorded on 2025-06-22)
733,Cult.fit Fitness Gym Pass,Health,8316.80,2025-06-22,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-06-22)
734,Charity Foundation Contribution,Other,2843.32,2025-06-22,false,Monthly child education and midday meal sponsorship (Recorded on 2025-06-22)
735,Dental Scaling & Oral Checkup,Health,1381.95,2025-06-22,true,Bi-annual preventive dental cleaning and exam (Recorded on 2025-06-22)
736,Deep Home Sanitization Service,Other,4333.80,2025-06-23,true,Quarterly professional deep house cleaning and scrub (Recorded on 2025-06-23)
737,Chai & Samosa Corner,Food,43.72,2025-06-23,true,Evening masala tea with team members (Recorded on 2025-06-23)
738,Uber Premier Commute,Transport,1176.12,2025-06-23,false,Airport ride terminal 2 business flight (Recorded on 2025-06-23)
739,Udemy Masterclass Bootcamp,Learn,1373.04,2025-06-23,true,Full-stack distributed cloud architecture video course (Recorded on 2025-06-23)
740,PVR IMAX 3D Recliner Tickets,Fun,1790.04,2025-06-23,false,Sci-fi movie premiere with large cheese popcorn (Recorded on 2025-06-23)
741,Supermarket Staples,Food,4522.93,2025-06-23,true,Monthly pulses; basmati grains; spices and olive oil (Recorded on 2025-06-23)
742,Bakery Artisanal Bread & Pastry,Food,384.07,2025-06-24,true,Morning bakery supplies and sourdough loaf (Recorded on 2025-06-24)
743,Charity Foundation Contribution,Other,1062.93,2025-06-24,false,Monthly child education and midday meal sponsorship (Recorded on 2025-06-24)
744,Kindle Technical E-Books,Learn,462.54,2025-06-24,true,Software engineering architecture & financial books (Recorded on 2025-06-24)
745,Society Apartment Maintenance,Bills,5448.20,2025-06-24,true,Monthly housing security; backup generator & lift fee (Recorded on 2025-06-24)
746,Udemy Masterclass Bootcamp,Learn,784.61,2025-06-25,true,Full-stack distributed cloud architecture video course (Recorded on 2025-06-25)
747,Shell Petrol Station Fuel,Transport,3054.23,2025-06-25,true,Full tank unleaded petrol for vehicle (Recorded on 2025-06-25)
748,iCloud / Google Cloud Storage,Bills,650.00,2025-06-26,true,2TB unified encrypted cloud backup subscription (Recorded on 2025-06-26)
749,Cult.fit Fitness Gym Pass,Health,8474.68,2025-06-26,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-06-26)
750,City Mall Parking Fee,Transport,291.86,2025-06-26,false,Multi-level basement underground parking validation (Recorded on 2025-06-26)
751,Friend Wedding / Birthday Gift,Other,3716.04,2025-06-26,false,Custom engraved stainless steel wristwatch with box (Recorded on 2025-06-26)
752,PlayStation Store RPG Purchase,Fun,4367.08,2025-06-26,false,Digital deluxe collector edition open world game (Recorded on 2025-06-26)
753,Uber Premier Commute,Transport,538.83,2025-06-26,false,Airport ride terminal 2 business flight (Recorded on 2025-06-26)
754,Tech Conference Full Pass,Learn,6880.03,2025-06-27,true,Annual developer engineering summit registration (Recorded on 2025-06-27)
755,Starbucks Latte & Croissant,Food,391.34,2025-06-27,false,Meeting client over coffee & cookies (Recorded on 2025-06-27)
756,Coursera AI Specialization,Learn,4564.86,2025-06-27,true,Machine learning and deep neural networks lab (Recorded on 2025-06-27)
757,Uber Premier Commute,Transport,668.28,2025-06-27,false,Airport ride terminal 2 business flight (Recorded on 2025-06-27)
758,Express International Courier,Other,389.58,2025-06-27,true,Expedited legal document international courier parcel (Recorded on 2025-06-27)
759,Society Apartment Maintenance,Bills,4496.07,2025-06-28,true,Monthly housing security; backup generator & lift fee (Recorded on 2025-06-28)
760,Starbucks Latte & Croissant,Food,814.38,2025-06-28,false,Meeting client over coffee & cookies (Recorded on 2025-06-28)
761,Supermarket Staples,Food,4848.14,2025-06-29,true,Monthly pulses; basmati grains; spices and olive oil (Recorded on 2025-06-29)
762,Kindle Technical E-Books,Learn,674.46,2025-06-29,true,Software engineering architecture & financial books (Recorded on 2025-06-29)
763,Concert Live Music Festival,Fun,7673.25,2025-06-29,false,Weekend rock concert arena general admission pass (Recorded on 2025-06-29)
764,Tech Conference Full Pass,Learn,6158.65,2025-06-29,true,Annual developer engineering summit registration (Recorded on 2025-06-29)
765,City Mall Parking Fee,Transport,110.74,2025-06-30,false,Multi-level basement underground parking validation (Recorded on 2025-06-30)
766,Udemy Masterclass Bootcamp,Learn,1369.94,2025-06-30,true,Full-stack distributed cloud architecture video course (Recorded on 2025-06-30)
767,Physiotherapy Posture Rehab,Health,1338.30,2025-06-30,true,Spine and cervical posture rehab therapy session (Recorded on 2025-06-30)
768,Coursera AI Specialization,Learn,4028.63,2025-07-01,true,Machine learning and deep neural networks lab (Recorded on 2025-07-01)
769,iCloud / Google Cloud Storage,Bills,650.00,2025-07-01,true,2TB unified encrypted cloud backup subscription (Recorded on 2025-07-01)
770,Charity Foundation Contribution,Other,1912.55,2025-07-01,false,Monthly child education and midday meal sponsorship (Recorded on 2025-07-01)
771,Language Mastery Application,Learn,2184.74,2025-07-01,false,Annual conversational language learning subscription (Recorded on 2025-07-01)
772,Kindle Technical E-Books,Learn,1029.13,2025-07-01,true,Software engineering architecture & financial books (Recorded on 2025-07-01)
773,iCloud / Google Cloud Storage,Bills,650.00,2025-07-01,true,2TB unified encrypted cloud backup subscription (Recorded on 2025-07-01)
774,Metro Smart Card Recharge,Transport,633.99,2025-07-02,true,Monthly unlimited metro transit card recharge (Recorded on 2025-07-02)
775,Udemy Masterclass Bootcamp,Learn,1290.72,2025-07-02,true,Full-stack distributed cloud architecture video course (Recorded on 2025-07-02)
776,Cult.fit Fitness Gym Pass,Health,5032.75,2025-07-02,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-07-02)
777,Municipal Water Authority,Bills,529.96,2025-07-03,true,Quarterly residential piped water supply charges (Recorded on 2025-07-03)
778,Electricity Power Utility,Bills,1850.52,2025-07-03,true,Monthly household air conditioning electricity bill (Recorded on 2025-07-03)
779,Language Mastery Application,Learn,2555.99,2025-07-04,false,Annual conversational language learning subscription (Recorded on 2025-07-04)
780,Kindle Technical E-Books,Learn,469.70,2025-07-04,true,Software engineering architecture & financial books (Recorded on 2025-07-04)
781,Physiotherapy Posture Rehab,Health,865.14,2025-07-04,true,Spine and cervical posture rehab therapy session (Recorded on 2025-07-04)
782,Diagnostic Comprehensive Blood Panel,Health,2228.38,2025-07-05,true,Full body health checkup; liver and lipid profile (Recorded on 2025-07-05)
783,Language Mastery Application,Learn,2778.17,2025-07-05,false,Annual conversational language learning subscription (Recorded on 2025-07-05)
784,Concert Live Music Festival,Fun,6105.52,2025-07-05,false,Weekend rock concert arena general admission pass (Recorded on 2025-07-05)
785,Udemy Masterclass Bootcamp,Learn,810.07,2025-07-05,true,Full-stack distributed cloud architecture video course (Recorded on 2025-07-05)
786,Mobile 5G Postpaid Plan,Bills,1045.56,2025-07-05,true,Unlimited 5G corporate postpaid phone plan (Recorded on 2025-07-05)
787,Shell Petrol Station Fuel,Transport,3499.76,2025-07-05,true,Full tank unleaded petrol for vehicle (Recorded on 2025-07-05)
788,Municipal Water Authority,Bills,741.33,2025-07-06,true,Quarterly residential piped water supply charges (Recorded on 2025-07-06)
789,Cult.fit Fitness Gym Pass,Health,9221.11,2025-07-06,true,Quarterly fitness center gym and yoga pass (Recorded on 2025-07-06)
790,Friend Wedding / Birthday Gift,Other,5583.34,2025-07-06,false,Custom engraved stainless steel wristwatch with box (Recorded on 2025-07-06)
791,Dry Cleaning & Garment Care,Other,762.59,2025-07-06,true,Winter wool coats; formal suits and blazers clean (Recorded on 2025-07-06)
792,Blinkit Quick Delivery,Food,213.02,2025-07-06,false,Midnight craving snacks; chocolate and ice cream (Recorded on 2025-07-06)
793,Coursera AI Specialization,Learn,4439.22,2025-07-07,true,Machine learning and deep neural networks lab (Recorded on 2025-07-07)
794,Tech Conference Full Pass,Learn,5180.62,2025-07-07,true,Annual developer engineering summit registration (Recorded on 2025-07-07)
795,Physiotherapy Posture Rehab,Health,1463.10,2025-07-07,true,Spine and cervical posture rehab therapy session (Recorded on 2025-07-07)
796,Go-Karting Speedway Grand Prix,Fun,2128.37,2025-07-07,false,Weekend competitive racing sessions with group (Recorded on 2025-07-07)
797,Coursera AI Specialization,Learn,4290.45,2025-07-07,true,Machine learning and deep neural networks lab (Recorded on 2025-07-07)
798,Friend Wedding / Birthday Gift,Other,6409.87,2025-07-07,false,Custom engraved stainless steel wristwatch with box (Recorded on 2025-07-07)
799,Coursera AI Specialization,Learn,4815.49,2025-07-08,true,Machine learning and deep neural networks lab (Recorded on 2025-07-08)
800,Coursera AI Specialization,Learn,4112.89,2025-07-08,true,Machine learning and deep neural networks lab (Recorded on 2025-07-08)
801,Concert Live Music Festival,Fun,8486.32,2025-07-08,false,Weekend rock concert arena general admission pass (Recorded on 2025-07-08)
802,Apple Store MagSafe Battery,Shopping,10435.24,2025-07-08,false,Official magnetic fast wireless battery pack (Recorded on 2025-07-08)
803,Deep Home Sanitization Service,Other,3376.91,2025-07-09,true,Quarterly professional deep house cleaning and scrub (Recorded on 2025-07-09)
804,iCloud / Google Cloud Storage,Bills,650.00,2025-07-09,true,2TB unified encrypted cloud backup subscription (Recorded on 2025-07-09)
805,Language Mastery Application,Learn,2138.18,2025-07-10,false,Annual conversational language learning subscription (Recorded on 2025-07-10)
806,Airtel 5G Fiber Broadband,Bills,1125.34,2025-07-10,true,1 Gbps symmetrical unlimited high-speed fiber plan (Recorded on 2025-07-10)
807,Language Mastery Application,Learn,2072.97,2025-07-11,false,Annual conversational language learning subscription (Recorded on 2025-07-11)
808,Friend Wedding / Birthday Gift,Other,4504.03,2025-07-11,false,Custom engraved stainless steel wristwatch with box (Recorded on 2025-07-11)
809,Tech Conference Full Pass,Learn,4683.83,2025-07-11,true,Annual developer engineering summit registration (Recorded on 2025-07-11)
810,Metro Smart Card Recharge,Transport,884.48,2025-07-12,true,Monthly unlimited metro transit card recharge (Recorded on 2025-07-12)
811,Dental Scaling & Oral Checkup,Health,2041.10,2025-07-12,true,Bi-annual preventive dental cleaning and exam (Recorded on 2025-07-12)
812,Bakery Artisanal Bread & Pastry,Food,494.75,2025-07-12,true,Morning bakery supplies and sourdough loaf (Recorded on 2025-07-12)
813,Coursera AI Specialization,Learn,4964.72,2025-07-12,true,Machine learning and deep neural networks lab (Recorded on 2025-07-12)
814,Uber Premier Commute,Transport,543.68,2025-07-13,false,Airport ride terminal 2 business flight (Recorded on 2025-07-13)
815,Concert Live Music Festival,Fun,7234.27,2025-07-13,false,Weekend rock concert arena general admission pass (Recorded on 2025-07-13)
816,Go-Karting Speedway Grand Prix,Fun,2248.24,2025-07-13,false,Weekend competitive racing sessions with group (Recorded on 2025-07-13)
817,Friend Wedding / Birthday Gift,Other,5952.19,2025-07-13,false,Custom engraved stainless steel wristwatch with box (Recorded on 2025-07-13)
818,IKEA Modular Desk Organizers,Shopping,7486.21,2025-07-13,false,Desk cable management units; drawer trays & LED (Recorded on 2025-07-13)
819,Expressway FASTag Toll,Transport,449.59,2025-07-14,true,State expressway toll automated electronic debit (Recorded on 2025-07-14)
820,Metro Smart Card Recharge,Transport,915.66,2025-07-14,true,Monthly unlimited metro transit card recharge (Recorded on 2025-07-14)
821,IKEA Modular Desk Organizers,Shopping,3370.65,2025-07-14,false,Desk cable management units; drawer trays & LED (Recorded on 2025-07-14)
822,Deep Home Sanitization Service,Other,3542.23,2025-07-14,true,Quarterly professional deep house cleaning and scrub (Recorded on 2025-07-14)
823,Diagnostic Comprehensive Blood Panel,Health,2424.53,2025-07-14,true,Full body health checkup; liver and lipid profile (Recorded on 2025-07-14)
824,Apollo Pharmacy Prescription,Health,855.36,2025-07-15,true,Prescription medication; vitamin D3 & omega-3 (Recorded on 2025-07-15)
825,Uber Premier Commute,Transport,1256.72,2025-07-15,false,Airport ride terminal 2 business flight (Recorded on 2025-07-15)
826,Shell Petrol Station Fuel,Transport,4638.82,2025-07-15,true,Full tank unleaded petrol for vehicle (Recorded on 2025-07-15)
827,Concert Live Music Festival,Fun,4372.27,2025-07-15,false,Weekend rock concert arena general admission pass (Recorded on 2025-07-15)
828,IKEA Modular Desk Organizers,Shopping,4858.65,2025-07-15,false,Desk cable management units; drawer trays & LED (Recorded on 2025-07-15)
829,Spotify Premium Family Plan,Fun,1799.00,2025-07-16,false,Annual ad-free multi-user music streaming (Recorded on 2025-07-16)
830,Udemy Masterclass Bootcamp,Learn,848.11,2025-07-16,true,Full-stack distributed cloud architecture video course (Recorded on 2025-07-16)
